Name,Year,Month,Total,Average,Maximum,Longitude,Latitude,Elevation,Month_help
Altdorf,1999,October,0,0,0,8.62188326940885,46.8870781335011,438,4
Altdorf,1999,November,25,2.7,23,8.62188326940885,46.8870781335011,438,5
Altdorf,1999,December,13,1.12903225806452,5,8.62188326940885,46.8870781335011,438,6
Altdorf,2000,January,10,1.64516129032258,10,8.62188326940885,46.8870781335011,438,7
Altdorf,2000,February,1,0.0344827586206897,1,8.62188326940885,46.8870781335011,438,8
Altdorf,2000,March,0,0,0,8.62188326940885,46.8870781335011,438,9
Altdorf,2000,April,0,0,0,8.62188326940885,46.8870781335011,438,10
Altdorf,2000,May,0,0,0,8.62188326940885,46.8870781335011,438,11
Altdorf,2000,June,0,0,0,8.62188326940885,46.8870781335011,438,12
Altdorf,2000,July,0,0,0,8.62188326940885,46.8870781335011,438,1
Altdorf,2000,August,0,0,0,8.62188326940885,46.8870781335011,438,2
Altdorf,2000,September,0,0,0,8.62188326940885,46.8870781335011,438,3
Altdorf,2000,October,0,0,0,8.62188326940885,46.8870781335011,438,4
Altdorf,2000,November,5,0.4,5,8.62188326940885,46.8870781335011,438,5
Altdorf,2000,December,2,0.0645161290322581,1,8.62188326940885,46.8870781335011,438,6
Altdorf,2001,January,3,0.161290322580645,2,8.62188326940885,46.8870781335011,438,7
Altdorf,2001,February,14,0.571428571428571,6,8.62188326940885,46.8870781335011,438,8
Altdorf,2001,March,1,0.032258064516129,1,8.62188326940885,46.8870781335011,438,9
Altdorf,2001,April,0,0,0,8.62188326940885,46.8870781335011,438,10
Altdorf,2001,May,0,0,0,8.62188326940885,46.8870781335011,438,11
Altdorf,2001,June,0,0,0,8.62188326940885,46.8870781335011,438,12
Altdorf,2001,July,0,0,0,8.62188326940885,46.8870781335011,438,1
Altdorf,2001,August,0,0,0,8.62188326940885,46.8870781335011,438,2
Altdorf,2001,September,0,0,0,8.62188326940885,46.8870781335011,438,3
Altdorf,2001,October,0,0,0,8.62188326940885,46.8870781335011,438,4
Altdorf,2001,November,4,0.166666666666667,3,8.62188326940885,46.8870781335011,438,5
Altdorf,2001,December,27,2.32258064516129,18,8.62188326940885,46.8870781335011,438,6
Altdorf,2002,January,0,0.806451612903226,3,8.62188326940885,46.8870781335011,438,7
Altdorf,2002,February,2,0.0714285714285714,2,8.62188326940885,46.8870781335011,438,8
Altdorf,2002,March,0,0,0,8.62188326940885,46.8870781335011,438,9
Altdorf,2002,April,0,0,0,8.62188326940885,46.8870781335011,438,10
Altdorf,2002,May,0,0,0,8.62188326940885,46.8870781335011,438,11
Altdorf,2002,June,0,0,0,8.62188326940885,46.8870781335011,438,12
Altdorf,2002,July,0,0,0,8.62188326940885,46.8870781335011,438,1
Altdorf,2002,August,0,0,0,8.62188326940885,46.8870781335011,438,2
Altdorf,2002,September,0,0,0,8.62188326940885,46.8870781335011,438,3
Altdorf,2002,October,0,0,0,8.62188326940885,46.8870781335011,438,4
Altdorf,2002,November,0,0,0,8.62188326940885,46.8870781335011,438,5
Altdorf,2002,December,0,0,0,8.62188326940885,46.8870781335011,438,6
Altdorf,2003,January,32,2.61290322580645,21,8.62188326940885,46.8870781335011,438,7
Altdorf,2003,February,17,10.25,22,8.62188326940885,46.8870781335011,438,8
Altdorf,2003,March,0,0,0,8.62188326940885,46.8870781335011,438,9
Altdorf,2003,April,0,0,0,8.62188326940885,46.8870781335011,438,10
Altdorf,2003,May,0,0,0,8.62188326940885,46.8870781335011,438,11
Altdorf,2003,June,0,0,0,8.62188326940885,46.8870781335011,438,12
Altdorf,2003,July,0,0,0,8.62188326940885,46.8870781335011,438,1
Altdorf,2003,August,0,0,0,8.62188326940885,46.8870781335011,438,2
Altdorf,2003,September,0,0,0,8.62188326940885,46.8870781335011,438,3
Altdorf,2003,October,0,0,0,8.62188326940885,46.8870781335011,438,4
Altdorf,2003,November,0,0,0,8.62188326940885,46.8870781335011,438,5
Altdorf,2003,December,15,1.29032258064516,7,8.62188326940885,46.8870781335011,438,6
Altdorf,2004,January,21,2.2258064516129,8,8.62188326940885,46.8870781335011,438,7
Altdorf,2004,February,5,0.586206896551724,3,8.62188326940885,46.8870781335011,438,8
Altdorf,2004,March,7,0.387096774193548,7,8.62188326940885,46.8870781335011,438,9
Altdorf,2004,April,0,0,0,8.62188326940885,46.8870781335011,438,10
Altdorf,2004,May,0,0,0,8.62188326940885,46.8870781335011,438,11
Altdorf,2004,June,0,0,0,8.62188326940885,46.8870781335011,438,12
Altdorf,2004,July,0,0,0,8.62188326940885,46.8870781335011,438,1
Altdorf,2004,August,0,0,0,8.62188326940885,46.8870781335011,438,2
Altdorf,2004,September,0,0,0,8.62188326940885,46.8870781335011,438,3
Altdorf,2004,October,0,0,0,8.62188326940885,46.8870781335011,438,4
Altdorf,2004,November,1,0.0666666666666667,1,8.62188326940885,46.8870781335011,438,5
Altdorf,2004,December,3,0.0967741935483871,2,8.62188326940885,46.8870781335011,438,6
Altdorf,2005,January,31,4.25806451612903,20,8.62188326940885,46.8870781335011,438,7
Altdorf,2005,February,47,11.8214285714286,22,8.62188326940885,46.8870781335011,438,8
Altdorf,2005,March,3,2,7,8.62188326940885,46.8870781335011,438,9
Altdorf,2005,April,0,0,0,8.62188326940885,46.8870781335011,438,10
Altdorf,2005,May,0,0,0,8.62188326940885,46.8870781335011,438,11
Altdorf,2005,June,0,0,0,8.62188326940885,46.8870781335011,438,12
Altdorf,2005,July,0,0,0,8.62188326940885,46.8870781335011,438,1
Altdorf,2005,August,0,0,0,8.62188326940885,46.8870781335011,438,2
Altdorf,2005,September,0,0,0,8.62188326940885,46.8870781335011,438,3
Altdorf,2005,October,0,0,0,8.62188326940885,46.8870781335011,438,4
Altdorf,2005,November,4,0.5,4,8.62188326940885,46.8870781335011,438,5
Altdorf,2005,December,23,4.54838709677419,13,8.62188326940885,46.8870781335011,438,6
Altdorf,2006,January,1,4.06451612903226,10,8.62188326940885,46.8870781335011,438,7
Altdorf,2006,February,11,0.678571428571429,6,8.62188326940885,46.8870781335011,438,8
Altdorf,2006,March,13,1.51612903225806,7,8.62188326940885,46.8870781335011,438,9
Altdorf,2006,April,1,0.0333333333333333,1,8.62188326940885,46.8870781335011,438,10
Altdorf,2006,May,0,0,0,8.62188326940885,46.8870781335011,438,11
Altdorf,2006,June,0,0,0,8.62188326940885,46.8870781335011,438,12
Altdorf,2006,July,0,0,0,8.62188326940885,46.8870781335011,438,1
Altdorf,2006,August,0,0,0,8.62188326940885,46.8870781335011,438,2
Altdorf,2006,September,0,0,0,8.62188326940885,46.8870781335011,438,3
Altdorf,2006,October,0,0,0,8.62188326940885,46.8870781335011,438,4
Altdorf,2006,November,0,0,0,8.62188326940885,46.8870781335011,438,5
Altdorf,2006,December,0,0,0,8.62188326940885,46.8870781335011,438,6
Altdorf,2007,January,3,0.225806451612903,2,8.62188326940885,46.8870781335011,438,7
Altdorf,2007,February,0,0,0,8.62188326940885,46.8870781335011,438,8
Altdorf,2007,March,6,0.193548387096774,3,8.62188326940885,46.8870781335011,438,9
Altdorf,2007,April,0,0,0,8.62188326940885,46.8870781335011,438,10
Altdorf,2007,May,0,0,0,8.62188326940885,46.8870781335011,438,11
Altdorf,2007,June,0,0,0,8.62188326940885,46.8870781335011,438,12
Altdorf,2007,July,0,0,0,8.62188326940885,46.8870781335011,438,1
Altdorf,2007,August,0,0,0,8.62188326940885,46.8870781335011,438,2
Altdorf,2007,September,0,0,0,8.62188326940885,46.8870781335011,438,3
Altdorf,2007,October,0,0,0,8.62188326940885,46.8870781335011,438,4
Altdorf,2007,November,4,0.666666666666667,3,8.62188326940885,46.8870781335011,438,5
Altdorf,2007,December,4,0.258064516129032,4,8.62188326940885,46.8870781335011,438,6
Altdorf,2008,January,0,0,0,8.62188326940885,46.8870781335011,438,7
Altdorf,2008,February,0,0,0,8.62188326940885,46.8870781335011,438,8
Altdorf,2008,March,11,0.419354838709677,5,8.62188326940885,46.8870781335011,438,9
Altdorf,2008,April,0,0,0,8.62188326940885,46.8870781335011,438,10
Altdorf,2008,May,0,0,0,8.62188326940885,46.8870781335011,438,11
Altdorf,2008,June,0,0,0,8.62188326940885,46.8870781335011,438,12
Altdorf,2008,July,0,0,0,8.62188326940885,46.8870781335011,438,1
Altdorf,2008,August,0,0,0,8.62188326940885,46.8870781335011,438,2
Altdorf,2008,September,0,0,0,8.62188326940885,46.8870781335011,438,3
Altdorf,2008,October,20,0.967741935483871,20,8.62188326940885,46.8870781335011,438,4
Altdorf,2008,November,4,0.566666666666667,9,8.62188326940885,46.8870781335011,438,5
Altdorf,2008,December,3,0.032258064516129,1,8.62188326940885,46.8870781335011,438,6
Altdorf,2009,January,5,0.290322580645161,3,8.62188326940885,46.8870781335011,438,7
Altdorf,2009,February,21,2.53571428571429,15,8.62188326940885,46.8870781335011,438,8
Altdorf,2009,March,2,0.0645161290322581,2,8.62188326940885,46.8870781335011,438,9
Altdorf,2009,April,0,0,0,8.62188326940885,46.8870781335011,438,10
Altdorf,2009,May,0,0,0,8.62188326940885,46.8870781335011,438,11
Altdorf,2009,June,0,0,0,8.62188326940885,46.8870781335011,438,12
Altdorf,2009,July,0,0,0,8.62188326940885,46.8870781335011,438,1
Altdorf,2009,August,0,0,0,8.62188326940885,46.8870781335011,438,2
Altdorf,2009,September,0,0,0,8.62188326940885,46.8870781335011,438,3
Altdorf,2009,October,0,0,0,8.62188326940885,46.8870781335011,438,4
Altdorf,2009,November,25,0,0,8.62188326940885,46.8870781335011,438,5
Altdorf,2009,December,3,2.80645161290323,25,8.62188326940885,46.8870781335011,438,6
Altdorf,2010,January,46,3.74193548387097,27,8.62188326940885,46.8870781335011,438,7
Altdorf,2010,February,1,2.92857142857143,29,8.62188326940885,46.8870781335011,438,8
Altdorf,2010,March,21,1.51612903225806,18,8.62188326940885,46.8870781335011,438,9
Altdorf,2010,April,0,0,0,8.62188326940885,46.8870781335011,438,10
Altdorf,2010,May,0,0,0,8.62188326940885,46.8870781335011,438,11
Altdorf,2010,June,0,0,0,8.62188326940885,46.8870781335011,438,12
Altdorf,2010,July,0,0,0,8.62188326940885,46.8870781335011,438,1
Altdorf,2010,August,0,0,0,8.62188326940885,46.8870781335011,438,2
Altdorf,2010,September,0,0,0,8.62188326940885,46.8870781335011,438,3
Altdorf,2010,October,0,0,0,8.62188326940885,46.8870781335011,438,4
Altdorf,2010,November,1,0.0333333333333333,1,8.62188326940885,46.8870781335011,438,5
Altdorf,2010,December,21,1.25806451612903,8,8.62188326940885,46.8870781335011,438,6
Altdorf,2011,January,7,0.548387096774194,4,8.62188326940885,46.8870781335011,438,7
Altdorf,2011,February,0,0,0,8.62188326940885,46.8870781335011,438,8
Altdorf,2011,March,0,0,0,8.62188326940885,46.8870781335011,438,9
Altdorf,2011,April,0,0,0,8.62188326940885,46.8870781335011,438,10
Altdorf,2011,May,0,0,0,8.62188326940885,46.8870781335011,438,11
Altdorf,2011,June,0,0,0,8.62188326940885,46.8870781335011,438,12
Altdorf,2011,July,0,0,0,8.62188326940885,46.8870781335011,438,1
Altdorf,2011,August,0,0,0,8.62188326940885,46.8870781335011,438,2
Altdorf,2011,September,0,0,0,8.62188326940885,46.8870781335011,438,3
Altdorf,2011,October,0,0,0,8.62188326940885,46.8870781335011,438,4
Altdorf,2011,November,0,0,0,8.62188326940885,46.8870781335011,438,5
Altdorf,2011,December,12,0.806451612903226,10,8.62188326940885,46.8870781335011,438,6
Altdorf,2012,January,2,0.0967741935483871,1,8.62188326940885,46.8870781335011,438,7
Altdorf,2012,February,23,1.24137931034483,10,8.62188326940885,46.8870781335011,438,8
Altdorf,2012,March,0,0,0,8.62188326940885,46.8870781335011,438,9
Altdorf,2012,April,0,0,0,8.62188326940885,46.8870781335011,438,10
Altdorf,2012,May,0,0,0,8.62188326940885,46.8870781335011,438,11
Altdorf,2012,June,0,0,0,8.62188326940885,46.8870781335011,438,12
Altdorf,2012,July,0,0,0,8.62188326940885,46.8870781335011,438,1
Altdorf,2012,August,0,0,0,8.62188326940885,46.8870781335011,438,2
Altdorf,2012,September,0,0,0,8.62188326940885,46.8870781335011,438,3
Altdorf,2012,October,1,0.032258064516129,1,8.62188326940885,46.8870781335011,438,4
Altdorf,2012,November,1,0.0333333333333333,1,8.62188326940885,46.8870781335011,438,5
Altdorf,2012,December,56,4.96774193548387,25,8.62188326940885,46.8870781335011,438,6
Altdorf,2013,January,14,0.741935483870968,5,8.62188326940885,46.8870781335011,438,7
Altdorf,2013,February,25,3.82142857142857,12,8.62188326940885,46.8870781335011,438,8
Altdorf,2013,March,2,0.0645161290322581,1,8.62188326940885,46.8870781335011,438,9
Altdorf,2013,April,0,0,0,8.62188326940885,46.8870781335011,438,10
Altdorf,2013,May,0,0,0,8.62188326940885,46.8870781335011,438,11
Altdorf,2013,June,0,0,0,8.62188326940885,46.8870781335011,438,12
Altdorf,2013,July,0,0,0,8.62188326940885,46.8870781335011,438,1
Altdorf,2013,August,0,0,0,8.62188326940885,46.8870781335011,438,2
Altdorf,2013,September,0,0,0,8.62188326940885,46.8870781335011,438,3
Altdorf,2013,October,0,0,0,8.62188326940885,46.8870781335011,438,4
Altdorf,2013,November,7,0.233333333333333,5,8.62188326940885,46.8870781335011,438,5
Altdorf,2013,December,0,0.032258064516129,1,8.62188326940885,46.8870781335011,438,6
Altdorf,2014,January,0,0,0,8.62188326940885,46.8870781335011,438,7
Altdorf,2014,February,1,0.0357142857142857,1,8.62188326940885,46.8870781335011,438,8
Altdorf,2014,March,0,0,0,8.62188326940885,46.8870781335011,438,9
Altdorf,2014,April,0,0,0,8.62188326940885,46.8870781335011,438,10
Altdorf,2014,May,0,0,0,8.62188326940885,46.8870781335011,438,11
Altdorf,2014,June,0,0,0,8.62188326940885,46.8870781335011,438,12
Altdorf,2014,July,0,0,0,8.62188326940885,46.8870781335011,438,1
Altdorf,2014,August,0,0,0,8.62188326940885,46.8870781335011,438,2
Altdorf,2014,September,0,0,0,8.62188326940885,46.8870781335011,438,3
Altdorf,2014,October,0,0,0,8.62188326940885,46.8870781335011,438,4
Altdorf,2014,November,6,0.2,6,8.62188326940885,46.8870781335011,438,5
Altdorf,2014,December,18,1.03225806451613,15,8.62188326940885,46.8870781335011,438,6
Altdorf,2015,January,26,1.7741935483871,12,8.62188326940885,46.8870781335011,438,7
Altdorf,2015,February,16,1.67857142857143,15,8.62188326940885,46.8870781335011,438,8
Altdorf,2015,March,0,0,0,8.62188326940885,46.8870781335011,438,9
Altdorf,2015,April,0,0,0,8.62188326940885,46.8870781335011,438,10
Altdorf,2015,May,0,0,0,8.62188326940885,46.8870781335011,438,11
Altdorf,2015,June,0,0,0,8.62188326940885,46.8870781335011,438,12
Altdorf,2015,July,0,0,0,8.62188326940885,46.8870781335011,438,1
Altdorf,2015,August,0,0,0,8.62188326940885,46.8870781335011,438,2
Altdorf,2015,September,0,0,0,8.62188326940885,46.8870781335011,438,3
Altdorf,2015,October,0,0,0,8.62188326940885,46.8870781335011,438,4
Altdorf,2015,November,0,0,0,8.62188326940885,46.8870781335011,438,5
Altdorf,2015,December,0,0,0,8.62188326940885,46.8870781335011,438,6
Andermatt,1970,January,52,65.8387096774194,78,8.58054423383763,46.6309215046146,1438,7
Andermatt,1970,February,307,146.964285714286,200,8.58054423383763,46.6309215046146,1438,8
Andermatt,1970,March,112,171.967741935484,205,8.58054423383763,46.6309215046146,1438,9
Andermatt,1970,April,237,157.466666666667,188,8.58054423383763,46.6309215046146,1438,10
Andermatt,1970,May,37,68.0645161290323,170,8.58054423383763,46.6309215046146,1438,11
Andermatt,1970,June,0,0,0,8.58054423383763,46.6309215046146,1438,12
Andermatt,1970,July,0,0,0,8.58054423383763,46.6309215046146,1438,1
Andermatt,1970,August,0,0,0,8.58054423383763,46.6309215046146,1438,2
Andermatt,1970,September,0,0,0,8.58054423383763,46.6309215046146,1438,3
Andermatt,1970,October,84,8.32258064516129,40,8.58054423383763,46.6309215046146,1438,4
Andermatt,1970,November,31,5.8,22,8.58054423383763,46.6309215046146,1438,5
Andermatt,1970,December,70,12.741935483871,38,8.58054423383763,46.6309215046146,1438,6
Andermatt,1971,January,19,35.0967741935484,49,8.58054423383763,46.6309215046146,1438,7
Andermatt,1971,February,145,67.2142857142857,103,8.58054423383763,46.6309215046146,1438,8
Andermatt,1971,March,85,87.6451612903226,109,8.58054423383763,46.6309215046146,1438,9
Andermatt,1971,April,13,19.5333333333333,67,8.58054423383763,46.6309215046146,1438,10
Andermatt,1971,May,10,0.32258064516129,10,8.58054423383763,46.6309215046146,1438,11
Andermatt,1971,June,0,0,0,8.58054423383763,46.6309215046146,1438,12
Andermatt,1971,July,0,0,0,8.58054423383763,46.6309215046146,1438,1
Andermatt,1971,August,0,0,0,8.58054423383763,46.6309215046146,1438,2
Andermatt,1971,September,0,0,0,8.58054423383763,46.6309215046146,1438,3
Andermatt,1971,October,1,0.032258064516129,1,8.58054423383763,46.6309215046146,1438,4
Andermatt,1971,November,146,33.6333333333333,76,8.58054423383763,46.6309215046146,1438,5
Andermatt,1971,December,58,68.3225806451613,97,8.58054423383763,46.6309215046146,1438,6
Andermatt,1972,January,64,73.3225806451613,90,8.58054423383763,46.6309215046146,1438,7
Andermatt,1972,February,32,62.9655172413793,78,8.58054423383763,46.6309215046146,1438,8
Andermatt,1972,March,76,35.6129032258065,95,8.58054423383763,46.6309215046146,1438,9
Andermatt,1972,April,87,3.66666666666667,15,8.58054423383763,46.6309215046146,1438,10
Andermatt,1972,May,15,0.483870967741936,4,8.58054423383763,46.6309215046146,1438,11
Andermatt,1972,June,22,1.2,18,8.58054423383763,46.6309215046146,1438,12
Andermatt,1972,July,0,0,0,8.58054423383763,46.6309215046146,1438,1
Andermatt,1972,August,0,0,0,8.58054423383763,46.6309215046146,1438,2
Andermatt,1972,September,12,0.4,6,8.58054423383763,46.6309215046146,1438,3
Andermatt,1972,October,118,12.3548387096774,88,8.58054423383763,46.6309215046146,1438,4
Andermatt,1972,November,95,23.3,58,8.58054423383763,46.6309215046146,1438,5
Andermatt,1972,December,6,35.3548387096774,42,8.58054423383763,46.6309215046146,1438,6
Andermatt,1973,January,81,39.6129032258065,80,8.58054423383763,46.6309215046146,1438,7
Andermatt,1973,February,158,83.8928571428571,144,8.58054423383763,46.6309215046146,1438,8
Andermatt,1973,March,57,101.58064516129,120,8.58054423383763,46.6309215046146,1438,9
Andermatt,1973,April,174,90.9333333333333,122,8.58054423383763,46.6309215046146,1438,10
Andermatt,1973,May,29,9.12903225806452,60,8.58054423383763,46.6309215046146,1438,11
Andermatt,1973,June,20,1.2,20,8.58054423383763,46.6309215046146,1438,12
Andermatt,1973,July,0,0,0,8.58054423383763,46.6309215046146,1438,1
Andermatt,1973,August,0,0,0,8.58054423383763,46.6309215046146,1438,2
Andermatt,1973,September,0,0,0,8.58054423383763,46.6309215046146,1438,3
Andermatt,1973,October,29,2.67741935483871,15,8.58054423383763,46.6309215046146,1438,4
Andermatt,1973,November,92,5.5,57,8.58054423383763,46.6309215046146,1438,5
Andermatt,1973,December,152,70.4193548387097,95,8.58054423383763,46.6309215046146,1438,6
Andermatt,1974,January,76,88.5161290322581,111,8.58054423383763,46.6309215046146,1438,7
Andermatt,1974,February,150,130.214285714286,160,8.58054423383763,46.6309215046146,1438,8
Andermatt,1974,March,56,117.193548387097,148,8.58054423383763,46.6309215046146,1438,9
Andermatt,1974,April,35,14.8,65,8.58054423383763,46.6309215046146,1438,10
Andermatt,1974,May,18,0.612903225806452,10,8.58054423383763,46.6309215046146,1438,11
Andermatt,1974,June,2,0.0666666666666667,2,8.58054423383763,46.6309215046146,1438,12
Andermatt,1974,July,0,0,0,8.58054423383763,46.6309215046146,1438,1
Andermatt,1974,August,0,0,0,8.58054423383763,46.6309215046146,1438,2
Andermatt,1974,September,23,0.733333333333333,13,8.58054423383763,46.6309215046146,1438,3
Andermatt,1974,October,175,14.5161290322581,46,8.58054423383763,46.6309215046146,1438,4
Andermatt,1974,November,197,40.8,90,8.58054423383763,46.6309215046146,1438,5
Andermatt,1974,December,174,100.774193548387,125,8.58054423383763,46.6309215046146,1438,6
Andermatt,1975,January,123,126.548387096774,150,8.58054423383763,46.6309215046146,1438,7
Andermatt,1975,February,27,145.464285714286,159,8.58054423383763,46.6309215046146,1438,8
Andermatt,1975,March,285,166.516129032258,215,8.58054423383763,46.6309215046146,1438,9
Andermatt,1975,April,318,213.5,320,8.58054423383763,46.6309215046146,1438,10
Andermatt,1975,May,23,61.6451612903226,141,8.58054423383763,46.6309215046146,1438,11
Andermatt,1975,June,0,0.3,7,8.58054423383763,46.6309215046146,1438,12
Andermatt,1975,July,0,0,0,8.58054423383763,46.6309215046146,1438,1
Andermatt,1975,August,0,0,0,8.58054423383763,46.6309215046146,1438,2
